,員工滿意度,雇主評分,工作項目,每月工作時數,工作年資,工傷紀錄,在職中,近5年升遷,職務,薪資
8776,0.81,0.52,4,274,3,0,0,0,技術員,2
8777,0.56,0.67,5,165,3,1,0,0,經理,2
8778,0.86,0.71,5,235,4,0,0,0,資訊科技,2
8779,0.74,0.9,4,189,2,0,0,0,資訊科技,2
8780,0.57,0.61,3,112,5,0,0,0,資訊科技,2
8781,0.9,0.64,3,163,3,0,0,0,資訊科技,2
8782,0.8,0.57,3,162,2,0,0,0,資訊科技,2
8783,0.22,0.8,4,149,5,0,0,0,產品管理,2
8784,0.73,0.84,4,238,2,0,0,0,產品管理,2
8785,0.48,0.47,3,160,3,0,0,0,產品管理,2
8786,0.52,0.94,3,263,3,0,0,0,產品管理,2
8787,0.53,0.71,4,271,3,0,0,0,資訊科技,2
8788,0.97,0.48,4,221,3,0,0,0,研發,2
8789,0.97,0.54,3,255,2,1,0,0,研發,3
8790,0.54,0.88,4,170,4,0,0,0,研發,1
8791,0.99,0.7,4,190,4,1,0,0,研發,2
8792,0.79,0.76,4,216,4,0,0,0,研發,2
8793,0.71,0.54,3,249,3,0,0,0,行銷,2
8794,0.82,0.76,3,174,3,0,0,0,業務,2
8795,0.6,0.7,4,265,4,1,0,0,財務會計,2
8796,0.17,0.88,2,206,4,0,0,0,技術支援,2
8797,0.73,0.6,4,222,3,0,0,0,技術員,2
8798,0.69,0.54,5,152,3,1,0,0,經理,2
8799,0.86,0.61,4,221,2,0,0,0,行銷,2
8800,0.67,0.55,5,239,2,0,0,0,行銷,2
8801,0.25,0.96,6,217,4,0,0,0,行銷,1
8802,0.65,0.66,3,164,2,0,0,0,業務,1
8803,0.81,0.56,3,142,3,0,0,0,業務,1
8804,0.58,0.53,4,181,3,1,0,0,業務,1
8805,0.14,0.57,4,207,5,0,0,0,業務,1
8806,0.15,0.37,2,167,3,0,0,0,業務,1
8807,0.98,0.51,3,243,2,0,0,0,業務,1
8808,0.91,0.5,4,231,3,0,0,0,業務,3
8809,0.86,0.71,4,250,3,1,0,0,業務,1
8810,0.56,0.63,3,145,2,0,0,0,業務,3
8811,0.58,0.77,4,190,6,0,0,0,業務,3
8812,0.54,0.64,2,128,2,0,0,0,業務,1
8813,0.59,0.99,5,254,3,1,0,0,業務,1
8814,0.92,0.88,3,145,4,1,0,0,業務,3
8815,0.82,0.8,4,246,3,0,0,0,業務,1
8816,0.86,0.68,5,246,2,0,0,0,業務,2
8817,0.66,0.77,5,236,3,0,0,0,業務,3
8818,0.85,0.66,3,234,3,0,0,0,業務,2
8819,0.8,0.6,3,247,2,0,0,0,業務,2
8820,0.99,0.61,3,154,3,0,0,0,業務,2
8821,0.25,0.45,3,228,5,0,0,0,財務會計,2
8822,0.93,0.99,4,209,3,1,0,0,財務會計,3
8823,0.5,0.54,5,173,2,0,0,0,財務會計,2
8824,0.68,0.71,4,206,2,0,0,0,人力資源,2
8825,0.62,0.87,3,151,2,1,0,0,人力資源,2
8826,0.99,0.54,4,196,4,1,0,0,人力資源,3
8827,0.93,0.52,3,229,2,1,0,0,人力資源,2
8828,0.2,0.75,3,235,4,0,0,0,技術員,3
8829,0.58,0.61,4,200,3,0,0,0,技術員,1
8830,0.94,0.76,4,261,6,0,0,0,技術員,2
8831,0.18,0.54,4,165,3,0,0,0,技術員,2
8832,0.18,0.62,3,165,4,0,0,0,技術員,2
8833,0.7,0.74,5,255,2,0,0,0,技術員,2
8834,0.93,0.92,5,185,5,0,0,0,技術員,1
8835,0.5,0.76,4,229,3,1,0,0,技術員,1
8836,0.54,0.71,3,153,3,0,0,0,技術員,1
8837,0.74,0.63,4,238,2,0,0,0,技術員,1
8838,0.66,0.67,3,199,2,0,0,0,技術員,1
8839,0.61,0.87,3,185,2,1,0,0,技術支援,1
8840,0.74,0.98,3,196,6,1,0,0,技術支援,1
8841,0.48,0.51,4,201,4,0,0,0,技術支援,1
8842,0.65,0.84,3,189,2,1,0,0,技術支援,1
8843,0.94,0.49,2,250,5,0,0,0,技術支援,1
8844,0.91,0.79,4,254,2,0,0,0,技術支援,3
8845,0.87,0.65,3,212,3,1,0,0,技術支援,1
8846,0.23,0.79,5,196,5,1,0,0,技術支援,1
8847,0.4,0.73,4,146,3,0,0,0,技術支援,1
8848,0.68,0.85,3,250,3,0,0,0,技術支援,1
8849,0.95,0.88,3,266,2,1,0,0,技術支援,3
8850,0.63,0.96,4,133,2,0,0,0,技術員,1
8851,0.47,0.53,4,181,3,0,0,0,技術員,1
8852,0.2,0.5,6,282,6,1,0,0,技術員,1
8853,0.72,0.84,2,173,2,1,0,0,經理,3
8854,0.56,0.57,5,237,2,0,0,0,資訊科技,1
8855,0.7,0.74,3,202,2,0,0,0,資訊科技,2
8856,0.59,0.82,3,162,2,0,0,0,資訊科技,3
8857,0.78,0.96,3,248,3,0,0,0,資訊科技,2
8858,0.62,0.64,3,165,3,0,0,0,資訊科技,3
8859,0.71,0.61,2,216,2,0,0,0,產品管理,2
8860,0.72,0.45,4,143,6,0,0,0,產品管理,2
8861,0.76,0.77,3,254,3,0,0,0,產品管理,2
8862,0.83,0.56,3,186,3,0,0,0,產品管理,2
8863,0.92,0.99,4,245,4,0,0,0,資訊科技,2
8864,0.67,0.77,3,157,3,0,0,0,研發,2
8865,0.56,0.45,3,184,3,0,0,0,研發,2
8866,0.91,0.63,4,210,3,0,0,0,研發,2
8867,0.56,0.86,4,137,2,1,0,0,研發,3
8868,0.72,0.95,3,145,2,0,0,0,研發,1
8869,0.56,0.86,4,181,3,0,0,0,行銷,2
8870,0.92,0.56,3,174,3,0,0,0,業務,2
8871,0.74,0.88,5,183,3,1,0,0,財務會計,2
8872,0.88,0.84,4,171,4,1,0,0,技術支援,2
8873,0.69,0.72,2,190,2,0,0,0,技術員,2
8874,0.87,0.78,4,142,3,0,0,0,經理,2
8875,0.98,0.5,3,198,3,0,0,0,行銷,2
8876,0.9,0.61,3,185,3,0,0,0,行銷,2
8877,0.49,0.87,4,171,3,1,0,0,行銷,2
8878,0.78,0.57,4,264,3,0,0,0,業務,3
8879,0.58,0.98,3,175,3,0,0,0,業務,1
8880,0.91,0.88,5,210,2,1,0,0,業務,1
8881,0.92,0.75,4,212,3,0,0,0,業務,1
8882,0.36,0.66,4,97,2,0,0,0,業務,3
8883,0.55,0.53,4,214,3,0,0,0,業務,1
8884,0.95,0.96,4,244,3,0,0,0,業務,1
8885,0.5,0.67,3,246,3,0,0,0,業務,1
8886,0.42,0.73,3,115,6,0,0,0,業務,3
8887,0.75,0.68,3,237,5,0,0,0,業務,1
8888,0.88,0.7,4,146,4,0,0,0,業務,1
8889,0.53,0.63,5,159,4,0,0,0,業務,1
8890,0.84,0.4,4,246,3,0,0,0,業務,1
8891,0.49,0.93,3,226,3,0,0,0,業務,1
8892,0.71,0.91,3,261,3,0,0,0,業務,1
8893,0.83,0.64,4,242,2,0,0,0,業務,1
8894,0.88,0.93,4,177,3,0,0,0,業務,2
8895,0.87,0.53,4,144,3,0,0,0,業務,2
8896,0.43,0.82,2,221,5,0,0,0,業務,2
8897,0.8,0.9,5,265,3,0,0,0,財務會計,2
8898,0.32,0.67,5,224,4,1,0,0,財務會計,2
8899,0.77,0.56,3,167,4,0,0,0,財務會計,2
8900,0.97,0.77,3,245,3,0,0,0,人力資源,2
8901,0.98,0.63,4,232,2,0,0,0,人力資源,2
8902,0.62,0.64,5,229,2,0,0,0,人力資源,2
8903,0.53,0.94,4,128,6,0,0,0,人力資源,2
8904,0.93,0.49,3,211,2,0,0,0,技術員,2
8905,0.51,0.91,4,194,2,0,0,0,技術員,2
8906,0.76,0.76,4,214,3,0,0,0,技術員,3
8907,0.69,0.89,3,216,4,0,0,0,技術員,1
8908,0.58,0.6,4,222,3,0,0,0,技術員,2
8909,0.98,0.77,4,144,4,0,0,0,技術員,2
8910,0.58,0.54,3,287,6,0,0,0,技術員,2
8911,0.57,0.97,4,224,4,0,0,0,技術員,2
8912,0.84,0.79,4,157,4,0,0,0,技術員,1
8913,0.15,0.67,5,216,6,0,0,0,技術員,1
8914,0.88,0.72,5,181,4,0,0,0,技術員,1
8915,0.69,0.99,3,133,3,0,0,0,技術支援,1
8916,0.56,0.84,5,154,2,1,0,0,技術支援,1
8917,0.49,0.58,3,265,3,0,0,0,技術支援,1
8918,0.4,0.45,4,113,3,0,0,0,技術支援,1
8919,0.67,0.36,3,280,4,0,0,0,技術支援,1
8920,0.79,0.5,3,213,3,1,0,0,技術支援,1
8921,0.47,0.44,5,255,5,1,0,0,技術支援,1
8922,0.82,0.54,3,243,4,0,0,0,技術支援,1
8923,0.82,0.87,3,206,2,0,0,0,技術支援,1
8924,0.63,0.57,5,149,3,0,0,0,技術支援,1
8925,0.91,0.53,2,273,3,0,0,0,技術支援,1
8926,0.89,1,4,226,2,1,0,0,技術員,1
8927,0.96,0.93,3,238,2,0,0,0,技術員,1
8928,0.83,0.72,2,226,3,0,0,0,技術員,1
8929,0.75,0.92,3,199,3,1,0,0,經理,1
8930,0.75,0.82,5,202,3,1,0,0,資訊科技,1
8931,0.41,0.69,2,152,4,1,0,0,資訊科技,1
8932,0.96,0.94,3,167,3,0,0,0,資訊科技,1
8933,0.58,0.79,4,130,3,0,0,0,資訊科技,2
8934,0.74,0.89,3,229,3,0,0,0,資訊科技,2
8935,0.78,0.74,4,261,3,1,0,0,產品管理,2
8936,0.5,0.72,3,182,2,1,0,0,產品管理,2
8937,1,0.52,4,198,3,0,0,0,產品管理,2
8938,0.85,0.91,3,244,3,0,0,0,產品管理,2
8939,0.82,0.89,4,275,3,0,0,0,資訊科技,2
8940,0.19,0.81,5,245,5,0,0,0,研發,2
8941,0.9,0.9,3,147,3,1,0,0,研發,2
8942,0.59,1,4,275,3,0,0,0,研發,2
8943,0.53,0.46,2,167,2,0,0,0,研發,2
8944,0.57,0.5,5,149,5,1,0,0,研發,2
8945,0.85,0.99,4,233,2,0,0,0,行銷,3
8946,0.64,0.67,5,167,2,0,0,0,業務,1
8947,0.57,0.54,3,159,3,1,0,0,財務會計,2
8948,0.86,0.85,2,195,4,0,0,0,技術支援,2
8949,0.6,0.7,5,229,2,0,0,0,技術員,2
8950,0.17,0.76,4,199,5,0,0,0,經理,2
8951,0.54,0.63,3,174,3,0,0,0,行銷,1
8952,0.35,0.78,5,275,4,0,0,0,行銷,1
8953,0.92,0.77,5,217,4,0,0,0,行銷,1
8954,0.66,1,4,192,2,0,0,0,業務,1
8955,0.83,0.9,4,195,3,0,0,0,業務,1
8956,0.89,0.86,3,261,4,0,0,0,業務,1
8957,0.94,0.61,4,199,3,0,0,0,業務,1
8958,0.24,0.85,4,160,5,0,0,0,業務,1
8959,0.69,0.8,3,177,4,0,0,0,業務,1
8960,0.45,0.46,3,179,2,1,0,0,業務,1
8961,0.78,0.93,4,161,3,0,0,0,業務,1
8962,0.91,0.38,5,279,5,0,0,0,業務,1
8963,0.63,0.65,4,246,6,1,0,0,業務,1
8964,0.71,0.8,4,199,2,0,0,0,業務,1
8965,0.73,0.69,3,161,3,0,0,0,業務,1
8966,0.69,0.52,5,219,3,0,0,0,業務,1
8967,0.52,0.57,5,162,3,0,0,0,業務,1
8968,0.78,0.66,4,258,3,0,0,0,業務,1
8969,0.94,0.69,3,269,3,0,0,0,業務,1
8970,0.55,0.73,4,201,3,0,0,0,業務,1
8971,0.43,0.38,2,278,3,1,0,0,業務,1
8972,0.77,0.66,3,147,2,0,0,0,業務,2
8973,0.59,0.8,5,247,3,0,0,0,財務會計,2
8974,0.65,0.54,4,191,4,0,0,0,財務會計,2
8975,0.82,0.37,2,280,3,0,0,0,財務會計,2
8976,0.31,0.72,2,191,3,0,0,0,人力資源,2
8977,0.84,0.65,4,264,2,0,0,0,人力資源,2
8978,0.15,0.4,3,236,5,0,0,0,人力資源,2
8979,0.64,0.52,4,271,2,1,0,0,人力資源,2
8980,0.48,0.63,5,129,5,0,0,0,技術員,2
8981,0.82,0.58,4,249,5,0,0,0,技術員,2
8982,0.99,0.54,3,188,3,0,0,0,技術員,2
8983,0.8,0.52,3,147,3,1,0,0,技術員,2
8984,0.94,0.92,3,273,3,0,0,0,技術員,3
8985,0.94,0.81,4,237,3,1,0,0,技術員,1
8986,0.77,0.79,3,273,2,0,0,0,技術員,2
8987,0.48,0.54,3,190,3,0,0,0,技術員,2
8988,0.62,0.68,3,226,3,0,0,0,技術員,2
8989,0.61,0.9,4,216,3,0,0,0,技術員,2
8990,0.27,0.6,6,205,5,1,0,0,技術員,1
8991,0.89,0.65,3,208,2,0,0,0,技術支援,1
8992,0.58,0.81,4,266,2,0,0,0,技術支援,1
8993,0.64,0.77,3,249,2,1,0,0,技術支援,1
8994,0.73,0.88,5,134,2,1,0,0,技術支援,1
8995,0.74,0.85,2,189,3,0,0,0,技術支援,1
8996,0.75,0.82,4,143,2,0,0,0,技術支援,1
8997,0.78,0.84,4,173,3,0,0,0,技術支援,1
8998,0.18,0.95,6,248,3,0,0,0,技術支援,1
8999,0.8,0.84,3,186,6,0,0,0,技術支援,1
9000,0.89,0.64,5,191,3,0,0,0,技術支援,1
9001,0.84,0.5,3,227,2,0,0,0,技術支援,1
9002,0.64,0.38,2,269,5,0,0,0,技術員,1
9003,0.53,0.82,3,254,3,1,0,0,技術員,1
9004,0.15,0.66,4,180,4,0,0,0,技術員,1
9005,0.66,0.62,3,144,3,0,0,0,經理,1
9006,0.49,0.78,5,137,3,1,0,0,資訊科技,1
9007,0.78,0.72,3,223,4,0,0,0,資訊科技,1
9008,0.39,0.75,5,286,5,0,0,0,資訊科技,1
9009,0.9,0.83,3,151,3,0,0,0,資訊科技,1
9010,0.96,0.74,5,244,2,1,0,0,資訊科技,1
9011,0.63,0.81,4,216,4,0,0,0,產品管理,2
9012,0.63,0.74,4,173,3,0,0,0,產品管理,2
9013,0.89,0.81,3,186,3,0,0,0,產品管理,2
9014,0.93,0.57,2,205,4,1,0,0,產品管理,2
9015,0.87,0.59,4,202,3,0,0,0,資訊科技,2
9016,0.56,0.53,3,189,3,0,0,0,研發,2
9017,0.97,0.55,4,181,5,1,0,0,研發,2
9018,0.61,0.51,3,207,3,0,0,0,研發,2
9019,0.73,0.46,4,240,4,1,0,0,研發,2
9020,0.61,0.69,2,164,2,0,0,0,研發,2
9021,0.99,0.71,4,212,2,0,0,0,行銷,2
9022,0.57,0.75,4,151,2,0,0,0,業務,2
9023,0.74,0.96,4,197,3,0,0,0,財務會計,3
9024,0.86,0.61,5,265,3,0,0,0,技術支援,1
9025,0.68,0.72,4,274,3,0,0,0,技術員,2
9026,0.66,0.63,3,201,4,0,0,0,經理,2
9027,0.86,0.89,3,250,2,0,0,0,行銷,2
9028,0.85,0.78,3,165,4,0,0,0,行銷,2
9029,0.98,0.53,5,186,3,0,0,0,行銷,1
9030,0.14,0.73,5,273,4,1,0,0,業務,1
9031,0.2,0.54,5,162,6,0,0,0,業務,1
9032,0.9,0.97,3,141,3,0,0,0,業務,1
9033,0.51,0.96,5,268,4,0,0,0,業務,1
9034,0.63,0.77,3,176,2,1,0,0,業務,1
9035,0.83,0.88,3,223,3,1,0,0,業務,1
9036,0.67,0.72,4,218,2,1,0,0,業務,1
9037,0.96,0.52,4,228,3,0,0,0,業務,1
9038,0.69,0.75,3,204,3,0,0,0,業務,1
9039,0.69,0.9,4,148,2,0,0,0,業務,1
9040,0.64,0.94,3,221,2,0,0,0,業務,1
9041,0.62,0.48,4,271,3,0,0,0,業務,1
9042,0.55,0.75,3,191,3,0,0,0,業務,1
9043,0.98,0.51,4,223,2,0,0,0,業務,1
9044,0.83,0.78,5,250,2,1,0,0,業務,1
9045,0.73,0.77,3,230,2,0,0,0,業務,1
9046,0.58,0.86,3,226,2,0,0,0,業務,1
9047,0.52,0.67,4,182,3,0,0,0,業務,2
9048,0.91,0.7,3,195,3,0,0,0,業務,2
9049,0.72,0.64,3,231,2,0,0,0,財務會計,2
9050,0.7,0.74,3,224,3,0,0,0,財務會計,2
9051,0.86,0.92,4,229,4,0,0,0,財務會計,2
9052,0.82,0.57,2,158,3,1,0,0,人力資源,2
9053,0.83,0.78,4,242,3,1,0,0,人力資源,2
9054,0.99,0.64,3,183,3,0,0,0,人力資源,2
9055,0.88,0.58,5,213,4,0,0,0,人力資源,2
9056,0.68,0.74,4,263,2,1,0,0,技術員,2
9057,0.9,0.49,3,237,2,0,0,0,技術員,2
9058,0.59,0.67,6,126,3,0,0,0,技術員,2
9059,0.76,0.71,6,168,2,0,0,0,技術員,3
9060,0.23,0.63,5,151,4,1,0,0,技術員,1
9061,0.8,0.85,4,239,3,0,0,0,技術員,2
9062,0.62,0.49,4,174,3,0,0,0,技術員,2
9063,0.28,0.46,5,277,6,0,0,0,技術員,2
9064,0.81,0.97,3,133,3,0,0,0,技術員,2
9065,0.64,0.91,4,150,3,0,0,0,技術員,1
9066,0.76,0.6,5,244,3,1,0,0,技術員,1
9067,0.79,0.87,3,232,2,0,0,0,技術支援,1
9068,0.72,0.91,3,267,2,0,0,0,技術支援,1
9069,0.22,0.59,5,162,2,0,0,0,技術支援,1
9070,0.18,0.73,5,228,5,0,0,0,技術支援,1
9071,0.91,0.49,2,180,3,0,0,0,技術支援,1
9072,0.69,0.63,2,252,3,0,0,0,技術支援,1
9073,0.91,0.66,5,212,3,0,0,0,技術支援,1
9074,0.67,0.84,4,224,3,0,0,0,技術支援,1
9075,0.98,0.62,2,240,3,1,0,0,技術支援,1
9076,0.69,0.62,4,183,4,0,0,0,技術支援,1
9077,0.96,0.74,5,160,5,1,0,0,技術支援,1
9078,0.69,0.68,4,225,3,0,0,0,技術員,1
9079,0.65,0.68,3,268,2,1,0,0,技術員,1
9080,0.7,0.75,3,221,3,0,0,0,技術員,1
9081,0.48,0.94,3,173,2,0,0,0,經理,1
9082,0.48,0.51,4,103,4,0,0,0,資訊科技,1
9083,0.16,0.89,4,196,3,1,0,0,資訊科技,1
9084,0.72,0.97,3,239,3,0,0,0,資訊科技,1
9085,0.91,0.71,3,171,2,0,0,0,資訊科技,1
9086,0.74,0.54,3,243,3,0,0,0,資訊科技,2
9087,0.56,0.56,2,153,2,0,0,0,產品管理,2
9088,0.56,0.41,6,142,3,0,0,0,產品管理,2
9089,0.88,0.55,5,168,2,0,0,0,產品管理,2
9090,0.86,0.9,5,180,4,0,0,0,產品管理,2
9091,0.66,0.84,4,186,3,0,0,0,資訊科技,2
9092,0.41,0.45,3,236,2,0,0,0,研發,2
9093,0.68,0.83,5,267,3,0,0,0,研發,2
9094,0.59,0.47,3,129,2,0,0,0,研發,2
9095,0.52,0.78,3,181,3,0,0,0,研發,2
9096,0.3,0.54,2,99,2,0,0,0,研發,2
9097,0.44,0.67,5,170,3,1,0,0,行銷,2
9098,0.75,0.64,3,195,3,0,0,0,業務,3
9099,0.23,0.94,4,149,6,0,0,0,財務會計,1
9100,0.34,0.46,6,132,2,0,0,0,技術支援,2
9101,0.52,0.59,3,164,3,0,0,0,技術員,2
9102,0.79,0.83,4,250,2,0,0,0,經理,2
9103,0.5,0.77,3,204,2,0,0,0,行銷,2
9104,0.89,0.65,3,210,3,0,0,0,行銷,1
9105,0.84,0.52,6,98,3,0,0,0,行銷,1
9106,0.26,0.47,3,241,4,0,0,0,業務,1
9107,0.57,0.96,5,203,4,0,0,0,業務,1
9108,0.14,0.99,3,257,4,1,0,0,業務,1
9109,0.94,0.62,5,201,2,0,0,0,業務,1
9110,0.3,0.58,2,124,3,0,0,0,業務,1
9111,0.29,0.43,6,175,3,0,0,0,業務,1
9112,0.82,0.75,3,161,3,0,0,0,業務,1
9113,0.62,0.75,4,183,4,1,0,0,業務,1
9114,0.64,0.99,5,262,5,0,0,0,業務,1
9115,0.17,0.52,4,184,4,0,0,0,業務,1
9116,0.75,0.56,3,207,3,0,0,0,業務,1
9117,0.49,0.73,4,185,3,0,0,0,業務,1
9118,0.84,0.58,4,180,2,0,0,0,業務,1
9119,0.48,0.96,4,224,2,1,0,0,業務,1
9120,0.54,0.53,3,184,3,0,0,0,業務,1
9121,0.76,0.99,5,252,3,1,0,0,業務,1
9122,0.77,0.84,4,196,3,0,0,0,業務,1
9123,0.95,0.97,4,203,2,0,0,0,業務,1
9124,0.72,0.83,4,181,3,0,0,0,業務,1
9125,0.74,0.67,4,148,3,0,0,0,財務會計,2
9126,0.9,0.55,4,211,3,0,0,0,財務會計,2
9127,0.67,0.55,3,246,3,0,0,0,財務會計,2
9128,0.97,0.55,4,258,3,0,0,0,人力資源,2
9129,0.55,0.59,3,231,4,0,0,0,人力資源,2
9130,0.32,0.95,2,184,5,0,0,0,人力資源,2
9131,0.4,0.42,3,146,2,1,0,0,人力資源,2
9132,0.66,0.54,2,136,2,0,0,0,技術員,1
9133,0.7,0.77,4,266,2,0,0,0,技術員,1
9134,0.69,0.89,2,220,3,0,0,0,技術員,1
9135,0.72,0.57,2,248,2,0,0,0,技術員,1
9136,0.21,0.65,3,183,3,0,0,0,技術員,1
9137,0.91,0.9,3,169,3,0,0,0,技術員,1
9138,0.72,0.71,3,132,2,1,0,0,技術員,1
9139,0.96,0.72,3,197,3,0,0,0,技術員,1
9140,1,0.89,4,152,3,0,0,0,技術員,1
9141,0.63,0.51,3,126,6,0,0,0,技術員,1
9142,0.24,0.74,6,106,5,0,0,0,技術員,1
9143,0.44,0.38,4,128,2,0,0,0,技術支援,1
9144,0.92,0.57,3,191,3,0,0,0,技術支援,1
9145,0.51,0.51,4,189,3,0,0,0,技術支援,1
9146,0.77,0.71,5,141,3,0,0,0,技術支援,1
9147,0.8,0.97,4,220,3,0,0,0,技術支援,1
9148,0.84,0.46,5,118,3,0,0,0,技術支援,1
9149,0.91,0.88,5,223,3,0,0,0,技術支援,1
9150,0.64,0.61,3,263,3,0,0,0,技術支援,1
9151,0.15,0.59,5,209,4,1,0,0,技術支援,2
9152,0.74,0.58,4,193,3,0,0,0,技術支援,2
9153,0.94,0.78,4,211,3,0,0,0,技術支援,2
9154,0.57,0.58,3,192,3,0,0,0,技術員,2
9155,0.92,0.63,5,156,3,0,0,0,技術員,2
9156,0.76,0.54,5,278,2,1,0,0,技術員,2
9157,0.73,0.92,3,199,3,1,0,0,經理,2
9158,0.24,0.6,2,194,6,0,0,0,資訊科技,2
9159,0.42,0.47,2,125,4,0,0,0,資訊科技,2
9160,0.92,0.82,4,96,4,0,0,0,資訊科技,2
9161,0.92,0.94,3,234,2,1,0,0,資訊科技,2
9162,0.68,0.55,6,181,3,0,0,0,資訊科技,2
9163,0.49,0.86,4,246,2,0,0,0,產品管理,2
9164,0.57,0.98,3,171,3,0,0,0,產品管理,2
9165,0.3,0.66,3,198,2,0,0,0,產品管理,2
9166,0.17,0.81,5,280,4,0,0,0,產品管理,2
9167,0.91,0.49,3,267,3,0,0,0,資訊科技,2
9168,0.83,0.91,3,251,2,0,0,0,研發,2
9169,0.87,0.76,5,182,3,0,0,0,研發,2
9170,0.71,0.8,4,157,3,0,0,0,研發,2
9171,0.88,0.5,3,206,2,0,0,0,研發,2
9172,0.63,0.94,3,237,3,1,0,0,研發,2
9173,0.99,0.58,2,166,3,0,0,0,行銷,2
9174,0.99,0.81,4,229,2,1,0,0,業務,2
9175,0.77,0.53,5,256,3,0,0,0,財務會計,2
9176,0.64,0.69,5,114,6,0,0,0,技術支援,2
9177,0.61,1,5,243,2,0,0,0,技術員,2
9178,0.37,0.82,3,199,5,0,0,0,經理,2
9179,0.19,1,4,188,4,1,0,0,行銷,2
9180,0.96,0.87,4,187,2,0,0,0,行銷,2
9181,0.8,0.62,4,216,2,0,0,0,行銷,2
9182,0.14,0.63,6,215,5,0,0,0,業務,1
9183,0.15,0.69,6,213,6,0,0,0,業務,1
9184,0.52,0.82,4,198,4,0,0,0,業務,1
9185,0.27,0.55,5,121,3,1,0,0,業務,1
9186,0.97,0.96,3,212,3,0,0,0,業務,1
9187,0.52,0.93,2,271,3,0,0,0,業務,1
9188,0.98,0.89,3,186,2,0,0,0,業務,1
9189,0.96,0.95,4,265,2,0,0,0,業務,1
9190,0.28,0.92,3,151,3,0,0,0,業務,1
9191,0.65,0.55,5,206,3,0,0,0,業務,1
9192,0.59,0.63,4,153,3,1,0,0,業務,1
9193,0.64,0.48,4,267,2,1,0,0,業務,1
9194,0.71,0.48,3,161,3,0,0,0,業務,1
9195,0.83,0.84,2,149,3,0,0,0,業務,1
9196,0.95,0.94,2,269,4,1,0,0,業務,1
9197,0.73,0.49,3,248,3,0,0,0,業務,1
9198,0.81,0.75,4,243,2,0,0,0,業務,1
9199,0.71,0.44,2,207,4,0,0,0,業務,1
9200,0.8,0.56,6,111,6,0,0,0,業務,1
9201,0.85,0.53,3,226,2,0,0,0,財務會計,1
9202,0.41,0.7,2,151,3,1,0,0,財務會計,1
9203,0.51,0.84,4,224,2,0,0,0,財務會計,2
9204,0.49,0.57,4,146,4,0,0,0,人力資源,2
9205,0.76,0.55,4,163,2,1,0,0,人力資源,2
9206,0.57,0.69,4,255,3,0,0,0,人力資源,2
9207,0.54,0.48,6,196,2,0,0,0,人力資源,2
9208,0.68,0.74,3,227,2,0,0,0,技術員,2
9209,0.7,0.5,3,251,2,0,0,0,技術員,2
9210,0.77,0.87,4,209,3,0,0,0,技術員,2
9211,0.95,0.51,3,254,4,0,0,0,技術員,2
9212,0.5,0.64,3,249,2,1,0,0,技術員,1
9213,0.99,0.53,4,131,3,1,0,0,技術員,1
9214,0.94,0.51,5,142,2,0,0,0,技術員,1
9215,0.83,0.66,3,239,3,0,0,0,技術員,1
9216,0.64,0.81,3,225,3,1,0,0,技術員,1
9217,0.16,0.73,6,170,3,0,0,0,技術員,1
9218,0.83,0.71,3,254,2,0,0,0,技術員,1
9219,0.93,0.73,4,156,2,0,0,0,技術支援,1
9220,0.32,0.64,3,151,3,0,0,0,技術支援,1
9221,0.12,0.9,3,200,3,0,0,0,技術支援,1
9222,0.5,0.5,3,184,3,1,0,0,技術支援,1
9223,0.57,0.74,3,257,2,0,0,0,技術支援,1
9224,0.25,0.75,5,194,5,1,0,0,技術支援,1
9225,0.98,0.56,3,139,2,1,0,0,技術支援,1
9226,0.81,0.51,3,273,2,1,0,0,技術支援,1
9227,0.94,0.63,5,261,3,0,0,0,技術支援,1
9228,0.83,0.57,3,135,3,1,0,0,技術支援,1
9229,0.77,0.4,4,207,5,0,0,0,技術支援,1
9230,0.57,0.65,4,265,3,0,0,0,技術員,1
9231,0.18,0.96,5,208,6,0,0,0,技術員,2
9232,0.67,0.71,4,159,2,1,0,0,技術員,2
9233,0.35,0.47,4,151,6,0,0,0,經理,2
9234,0.78,0.44,3,97,4,0,0,0,資訊科技,2
9235,0.72,0.79,4,154,3,0,0,0,資訊科技,2
9236,0.9,0.58,3,264,3,0,0,0,資訊科技,2
9237,0.58,0.49,3,135,2,0,0,0,資訊科技,2
9238,0.64,0.56,3,238,2,0,0,0,資訊科技,2
9239,0.91,0.79,4,166,3,0,0,0,產品管理,2
9240,0.59,0.51,3,156,3,0,0,0,產品管理,2
9241,0.76,0.8,3,202,3,0,0,0,產品管理,2
9242,0.76,0.85,3,204,2,1,0,0,產品管理,2
9243,0.51,0.69,3,135,3,0,0,0,資訊科技,2
9244,0.54,0.55,4,252,3,0,0,0,研發,2
9245,0.67,0.93,5,254,3,1,0,0,研發,2
9246,0.68,0.44,5,165,3,0,0,0,研發,2
9247,0.97,0.58,3,200,2,0,0,0,研發,2
9248,0.5,0.74,3,155,3,0,0,0,研發,2
9249,0.81,0.52,3,162,3,0,0,0,行銷,2
9250,0.77,0.73,4,159,3,1,0,0,業務,2
9251,0.59,0.75,4,266,3,0,0,0,財務會計,2
9252,1,0.96,4,155,3,0,0,0,技術支援,2
9253,0.74,0.95,5,170,4,0,0,0,技術員,2
9254,0.91,0.52,4,172,4,1,0,0,經理,3
